"Geography" "Age" "Gender" "Hispanic" "Race" "Freq" "TotalCountyPopulation"
"ALLEGHANY" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 11155
"ALLEGHANY" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 72 11155
"ALLEGHANY" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 111 11155
"ALLEGHANY" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 68 11155
"ALLEGHANY" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 5 11155
"ALLEGHANY" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 26 11155
"ALLEGHANY" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 32 11155
"ALLEGHANY" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 34 11155
"ALLEGHANY" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 3 11155
"ALLEGHANY" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 11155
"ALLEGHANY" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 11155
"ALLEGHANY" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 5 11155
"ALLEGHANY" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 2 11155
"ALLEGHANY" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 2 11155
"ALLEGHANY" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 0 11155
"ALLEGHANY" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 3 11155
"ALLEGHANY" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 3 11155
"ALLEGHANY" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 4 11155
"ALLEGHANY" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 0 11155
"ALLEGHANY" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 5 11155
"ALLEGHANY" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 5 11155
"ALLEGHANY" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 15 11155
"ALLEGHANY" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 3 11155
"ALLEGHANY" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 1 11155
"ALLEGHANY" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 3 11155
"ALLEGHANY" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 11 11155
"ALLEGHANY" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 3 11155
"ANSON" "18-25" "Male" "Hispanic" "WhiteAlone" 52 26948
"ANSON" "26-40" "Male" "Hispanic" "WhiteAlone" 142 26948
"ANSON" "41-65" "Male" "Hispanic" "WhiteAlone" 53 26948
"ANSON" "66+" "Male" "Hispanic" "WhiteAlone" 3 26948
"ANSON" "18-25" "Female" "Hispanic" "WhiteAlone" 8 26948
"ANSON" "26-40" "Female" "Hispanic" "WhiteAlone" 14 26948
"ANSON" "41-65" "Female" "Hispanic" "WhiteAlone" 10 26948
"ANSON" "66+" "Female" "Hispanic" "WhiteAlone" 3 26948
"ANSON" "18-25" "Male" "NotHispanic" "WhiteAlone" 565 26948
"ANSON" "26-40" "Male" "NotHispanic" "WhiteAlone" 1252 26948
"ANSON" "41-65" "Male" "NotHispanic" "WhiteAlone" 2378 26948
"ANSON" "66+" "Male" "NotHispanic" "WhiteAlone" 957 26948
"ANSON" "18-25" "Female" "NotHispanic" "WhiteAlone" 443 26948
"ANSON" "26-40" "Female" "NotHispanic" "WhiteAlone" 982 26948
"ANSON" "41-65" "Female" "NotHispanic" "WhiteAlone" 2159 26948
"ANSON" "66+" "Female" "NotHispanic" "WhiteAlone" 1364 26948
"ANSON" "18-25" "Male" "Hispanic" "BlackAlone" 7 26948
"ANSON" "26-40" "Male" "Hispanic" "BlackAlone" 8 26948
"ANSON" "41-65" "Male" "Hispanic" "BlackAlone" 3 26948
"ANSON" "66+" "Male" "Hispanic" "BlackAlone" 1 26948
"ANSON" "18-25" "Female" "Hispanic" "BlackAlone" 2 26948
"ANSON" "26-40" "Female" "Hispanic" "BlackAlone" 6 26948
"ANSON" "41-65" "Female" "Hispanic" "BlackAlone" 1 26948
"ANSON" "66+" "Female" "Hispanic" "BlackAlone" 0 26948
"ANSON" "18-25" "Male" "NotHispanic" "BlackAlone" 859 26948
"ANSON" "26-40" "Male" "NotHispanic" "BlackAlone" 1610 26948
"ANSON" "41-65" "Male" "NotHispanic" "BlackAlone" 2280 26948
"ANSON" "66+" "Male" "NotHispanic" "BlackAlone" 446 26948
"ANSON" "18-25" "Female" "NotHispanic" "BlackAlone" 682 26948
"ANSON" "26-40" "Female" "NotHispanic" "BlackAlone" 1090 26948
"ANSON" "41-65" "Female" "NotHispanic" "BlackAlone" 2122 26948
"ANSON" "66+" "Female" "NotHispanic" "BlackAlone" 768 26948
"ANSON" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 26948
"ANSON" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 3 26948
"ANSON" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 26948
"ANSON" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 26948
"ANSON" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 26948
"ANSON" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 26948
"ANSON" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 26948
"ANSON" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 26948
"ANSON" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 14 26948
"ANSON" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 34 26948
"ANSON" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 43 26948
"ANSON" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 3 26948
"ANSON" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 2 26948
"ANSON" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 26948
"ANSON" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 18 26948
"ANSON" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 4 26948
"ANSON" "18-25" "Male" "Hispanic" "AsianAlone" 0 26948
"ANSON" "26-40" "Male" "Hispanic" "AsianAlone" 2 26948
"ANSON" "41-65" "Male" "Hispanic" "AsianAlone" 0 26948
"ANSON" "66+" "Male" "Hispanic" "AsianAlone" 1 26948
"ANSON" "18-25" "Female" "Hispanic" "AsianAlone" 0 26948
"ANSON" "26-40" "Female" "Hispanic" "AsianAlone" 2 26948
"ANSON" "41-65" "Female" "Hispanic" "AsianAlone" 2 26948
"ANSON" "66+" "Female" "Hispanic" "AsianAlone" 0 26948
"ANSON" "18-25" "Male" "NotHispanic" "AsianAlone" 21 26948
"ANSON" "26-40" "Male" "NotHispanic" "AsianAlone" 27 26948
"ANSON" "41-65" "Male" "NotHispanic" "AsianAlone" 39 26948
"ANSON" "66+" "Male" "NotHispanic" "AsianAlone" 3 26948
"ANSON" "18-25" "Female" "NotHispanic" "AsianAlone" 9 26948
"ANSON" "26-40" "Female" "NotHispanic" "AsianAlone" 32 26948
"ANSON" "41-65" "Female" "NotHispanic" "AsianAlone" 49 26948
"ANSON" "66+" "Female" "NotHispanic" "AsianAlone" 8 26948
"ANSON" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 26948
"ANSON" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 26948
"ANSON" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 26948
"ANSON" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 33 26948
"ANSON" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 80 26948
"ANSON" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 36 26948
"ANSON" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 3 26948
"ANSON" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 11 26948
"ANSON" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 35 26948
"ANSON" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 13 26948
"ANSON" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 3 26948
"ANSON" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 26948
"ANSON" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 4 26948
"ANSON" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 4 26948
"ANSON" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 1 26948
"ANSON" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 26948
"ANSON" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 26948
"ANSON" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 2 26948
"ANSON" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 26948
"ANSON" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 1 26948
"ANSON" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 1 26948
"ANSON" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 2 26948
"ANSON" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 1 26948
"ANSON" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 2 26948
"ANSON" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 4 26948
"ANSON" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 2 26948
"ANSON" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 1 26948
"ANSON" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 16 26948
"ANSON" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 14 26948
"ANSON" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 28 26948
"ANSON" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 6 26948
"ANSON" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 19 26948
"ANSON" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 21 26948
"ANSON" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 27 26948
"ANSON" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 7 26948
"ASHE" "18-25" "Male" "Hispanic" "WhiteAlone" 77 27281
"ASHE" "26-40" "Male" "Hispanic" "WhiteAlone" 131 27281
"ASHE" "41-65" "Male" "Hispanic" "WhiteAlone" 75 27281
"ASHE" "66+" "Male" "Hispanic" "WhiteAlone" 16 27281
"ASHE" "18-25" "Female" "Hispanic" "WhiteAlone" 15 27281
"ASHE" "26-40" "Female" "Hispanic" "WhiteAlone" 60 27281
"ASHE" "41-65" "Female" "Hispanic" "WhiteAlone" 48 27281
"ASHE" "66+" "Female" "Hispanic" "WhiteAlone" 15 27281
"ASHE" "18-25" "Male" "NotHispanic" "WhiteAlone" 926 27281
"ASHE" "26-40" "Male" "NotHispanic" "WhiteAlone" 2088 27281
"ASHE" "41-65" "Male" "NotHispanic" "WhiteAlone" 4740 27281
"ASHE" "66+" "Male" "NotHispanic" "WhiteAlone" 2174 27281
"ASHE" "18-25" "Female" "NotHispanic" "WhiteAlone" 844 27281
"ASHE" "26-40" "Female" "NotHispanic" "WhiteAlone" 2106 27281
"ASHE" "41-65" "Female" "NotHispanic" "WhiteAlone" 4940 27281
"ASHE" "66+" "Female" "NotHispanic" "WhiteAlone" 2863 27281
"ASHE" "18-25" "Male" "Hispanic" "BlackAlone" 8 27281
"ASHE" "26-40" "Male" "Hispanic" "BlackAlone" 1 27281
"ASHE" "41-65" "Male" "Hispanic" "BlackAlone" 0 27281
"ASHE" "66+" "Male" "Hispanic" "BlackAlone" 0 27281
"ASHE" "18-25" "Female" "Hispanic" "BlackAlone" 0 27281
"ASHE" "26-40" "Female" "Hispanic" "BlackAlone" 1 27281
"ASHE" "41-65" "Female" "Hispanic" "BlackAlone" 1 27281
"ASHE" "66+" "Female" "Hispanic" "BlackAlone" 0 27281
"ASHE" "18-25" "Male" "NotHispanic" "BlackAlone" 4 27281
"ASHE" "26-40" "Male" "NotHispanic" "BlackAlone" 25 27281
"ASHE" "41-65" "Male" "NotHispanic" "BlackAlone" 24 27281
"ASHE" "66+" "Male" "NotHispanic" "BlackAlone" 12 27281
"ASHE" "18-25" "Female" "NotHispanic" "BlackAlone" 6 27281
"ASHE" "26-40" "Female" "NotHispanic" "BlackAlone" 10 27281
"ASHE" "41-65" "Female" "NotHispanic" "BlackAlone" 24 27281
"ASHE" "66+" "Female" "NotHispanic" "BlackAlone" 12 27281
"ASHE" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27281
"ASHE" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 27281
"ASHE" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27281
"ASHE" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27281
"ASHE" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 27281
"ASHE" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 27281
"ASHE" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27281
"ASHE" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 27281
"ASHE" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 1 27281
"ASHE" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 6 27281
"ASHE" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 11 27281
"ASHE" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 3 27281
"ASHE" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 3 27281
"ASHE" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 3 27281
"ASHE" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 9 27281
"ASHE" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 3 27281
"ASHE" "18-25" "Male" "Hispanic" "AsianAlone" 0 27281
"ASHE" "26-40" "Male" "Hispanic" "AsianAlone" 0 27281
"ASHE" "41-65" "Male" "Hispanic" "AsianAlone" 0 27281
"ASHE" "66+" "Male" "Hispanic" "AsianAlone" 0 27281
"ASHE" "18-25" "Female" "Hispanic" "AsianAlone" 0 27281
"ASHE" "26-40" "Female" "Hispanic" "AsianAlone" 0 27281
"ASHE" "41-65" "Female" "Hispanic" "AsianAlone" 0 27281
"ASHE" "66+" "Female" "Hispanic" "AsianAlone" 0 27281
"ASHE" "18-25" "Male" "NotHispanic" "AsianAlone" 4 27281
"ASHE" "26-40" "Male" "NotHispanic" "AsianAlone" 13 27281
"ASHE" "41-65" "Male" "NotHispanic" "AsianAlone" 12 27281
"ASHE" "66+" "Male" "NotHispanic" "AsianAlone" 1 27281
"ASHE" "18-25" "Female" "NotHispanic" "AsianAlone" 6 27281
"ASHE" "26-40" "Female" "NotHispanic" "AsianAlone" 15 27281
"ASHE" "41-65" "Female" "NotHispanic" "AsianAlone" 24 27281
"ASHE" "66+" "Female" "NotHispanic" "AsianAlone" 5 27281
"ASHE" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 2 27281
"ASHE" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 27281
"ASHE" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "41-65" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "66+" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "18-25" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "26-40" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 27281
"ASHE" "41-65" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 3 27281
"ASHE" "66+" "Male" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "18-25" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "26-40" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "41-65" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 27281
"ASHE" "66+" "Female" "NotHispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 27281
"ASHE" "18-25" "Male" "Hispanic" "SomeOtherRaceAlone" 110 27281
"ASHE" "26-40" "Male" "Hispanic" "SomeOtherRaceAlone" 138 27281
"ASHE" "41-65" "Male" "Hispanic" "SomeOtherRaceAlone" 80 27281
"ASHE" "66+" "Male" "Hispanic" "SomeOtherRaceAlone" 6 27281
"ASHE" "18-25" "Female" "Hispanic" "SomeOtherRaceAlone" 23 27281
"ASHE" "26-40" "Female" "Hispanic" "SomeOtherRaceAlone" 45 27281
"ASHE" "41-65" "Female" "Hispanic" "SomeOtherRaceAlone" 26 27281
"ASHE" "66+" "Female" "Hispanic" "SomeOtherRaceAlone" 5 27281
"ASHE" "18-25" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 27281
"ASHE" "26-40" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 27281
"ASHE" "41-65" "Male" "NotHispanic" "SomeOtherRaceAlone" 3 27281
"ASHE" "66+" "Male" "NotHispanic" "SomeOtherRaceAlone" 0 27281
"ASHE" "18-25" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 27281
"ASHE" "26-40" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 27281
"ASHE" "41-65" "Female" "NotHispanic" "SomeOtherRaceAlone" 1 27281
"ASHE" "66+" "Female" "NotHispanic" "SomeOtherRaceAlone" 0 27281
"ASHE" "18-25" "Male" "Hispanic" "TwoOrMoreRaces" 4 27281
"ASHE" "26-40" "Male" "Hispanic" "TwoOrMoreRaces" 5 27281
"ASHE" "41-65" "Male" "Hispanic" "TwoOrMoreRaces" 6 27281
"ASHE" "66+" "Male" "Hispanic" "TwoOrMoreRaces" 0 27281
"ASHE" "18-25" "Female" "Hispanic" "TwoOrMoreRaces" 0 27281
"ASHE" "26-40" "Female" "Hispanic" "TwoOrMoreRaces" 2 27281
"ASHE" "41-65" "Female" "Hispanic" "TwoOrMoreRaces" 4 27281
"ASHE" "66+" "Female" "Hispanic" "TwoOrMoreRaces" 0 27281
"ASHE" "18-25" "Male" "NotHispanic" "TwoOrMoreRaces" 10 27281
"ASHE" "26-40" "Male" "NotHispanic" "TwoOrMoreRaces" 15 27281
"ASHE" "41-65" "Male" "NotHispanic" "TwoOrMoreRaces" 39 27281
"ASHE" "66+" "Male" "NotHispanic" "TwoOrMoreRaces" 11 27281
"ASHE" "18-25" "Female" "NotHispanic" "TwoOrMoreRaces" 12 27281
"ASHE" "26-40" "Female" "NotHispanic" "TwoOrMoreRaces" 9 27281
"ASHE" "41-65" "Female" "NotHispanic" "TwoOrMoreRaces" 33 27281
"ASHE" "66+" "Female" "NotHispanic" "TwoOrMoreRaces" 15 27281
"AVERY" "18-25" "Male" "Hispanic" "WhiteAlone" 48 17797
"AVERY" "26-40" "Male" "Hispanic" "WhiteAlone" 73 17797
"AVERY" "41-65" "Male" "Hispanic" "WhiteAlone" 38 17797
"AVERY" "66+" "Male" "Hispanic" "WhiteAlone" 9 17797
"AVERY" "18-25" "Female" "Hispanic" "WhiteAlone" 22 17797
"AVERY" "26-40" "Female" "Hispanic" "WhiteAlone" 24 17797
"AVERY" "41-65" "Female" "Hispanic" "WhiteAlone" 19 17797
"AVERY" "66+" "Female" "Hispanic" "WhiteAlone" 5 17797
"AVERY" "18-25" "Male" "NotHispanic" "WhiteAlone" 892 17797
"AVERY" "26-40" "Male" "NotHispanic" "WhiteAlone" 1719 17797
"AVERY" "41-65" "Male" "NotHispanic" "WhiteAlone" 3130 17797
"AVERY" "66+" "Male" "NotHispanic" "WhiteAlone" 1260 17797
"AVERY" "18-25" "Female" "NotHispanic" "WhiteAlone" 726 17797
"AVERY" "26-40" "Female" "NotHispanic" "WhiteAlone" 1232 17797
"AVERY" "41-65" "Female" "NotHispanic" "WhiteAlone" 2742 17797
"AVERY" "66+" "Female" "NotHispanic" "WhiteAlone" 1601 17797
"AVERY" "18-25" "Male" "Hispanic" "BlackAlone" 0 17797
"AVERY" "26-40" "Male" "Hispanic" "BlackAlone" 2 17797
"AVERY" "41-65" "Male" "Hispanic" "BlackAlone" 0 17797
"AVERY" "66+" "Male" "Hispanic" "BlackAlone" 0 17797
"AVERY" "18-25" "Female" "Hispanic" "BlackAlone" 0 17797
"AVERY" "26-40" "Female" "Hispanic" "BlackAlone" 0 17797
"AVERY" "41-65" "Female" "Hispanic" "BlackAlone" 0 17797
"AVERY" "66+" "Female" "Hispanic" "BlackAlone" 0 17797
"AVERY" "18-25" "Male" "NotHispanic" "BlackAlone" 102 17797
"AVERY" "26-40" "Male" "NotHispanic" "BlackAlone" 277 17797
"AVERY" "41-65" "Male" "NotHispanic" "BlackAlone" 242 17797
"AVERY" "66+" "Male" "NotHispanic" "BlackAlone" 8 17797
"AVERY" "18-25" "Female" "NotHispanic" "BlackAlone" 36 17797
"AVERY" "26-40" "Female" "NotHispanic" "BlackAlone" 5 17797
"AVERY" "41-65" "Female" "NotHispanic" "BlackAlone" 6 17797
"AVERY" "66+" "Female" "NotHispanic" "BlackAlone" 4 17797
"AVERY" "18-25" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 17797
"AVERY" "26-40" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 2 17797
"AVERY" "41-65" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 17797
"AVERY" "66+" "Male" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 17797
"AVERY" "18-25" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 17797
"AVERY" "26-40" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 1 17797
"AVERY" "41-65" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 17797
"AVERY" "66+" "Female" "Hispanic" "AmericanIndianOrAlaskaNativeAlone" 0 17797
"AVERY" "18-25" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 5 17797
"AVERY" "26-40" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 8 17797
"AVERY" "41-65" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 17 17797
"AVERY" "66+" "Male" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 0 17797
"AVERY" "18-25" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 3 17797
"AVERY" "26-40" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 5 17797
"AVERY" "41-65" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 11 17797
"AVERY" "66+" "Female" "NotHispanic" "AmericanIndianOrAlaskaNativeAlone" 1 17797
"AVERY" "18-25" "Male" "Hispanic" "AsianAlone" 0 17797
"AVERY" "26-40" "Male" "Hispanic" "AsianAlone" 0 17797
"AVERY" "41-65" "Male" "Hispanic" "AsianAlone" 0 17797
"AVERY" "66+" "Male" "Hispanic" "AsianAlone" 0 17797
"AVERY" "18-25" "Female" "Hispanic" "AsianAlone" 0 17797
"AVERY" "26-40" "Female" "Hispanic" "AsianAlone" 0 17797
"AVERY" "41-65" "Female" "Hispanic" "AsianAlone" 0 17797
"AVERY" "66+" "Female" "Hispanic" "AsianAlone" 0 17797
"AVERY" "18-25" "Male" "NotHispanic" "AsianAlone" 2 17797
"AVERY" "26-40" "Male" "NotHispanic" "AsianAlone" 14 17797
"AVERY" "41-65" "Male" "NotHispanic" "AsianAlone" 10 17797
"AVERY" "66+" "Male" "NotHispanic" "AsianAlone" 0 17797
"AVERY" "18-25" "Female" "NotHispanic" "AsianAlone" 3 17797
"AVERY" "26-40" "Female" "NotHispanic" "AsianAlone" 4 17797
"AVERY" "41-65" "Female" "NotHispanic" "AsianAlone" 9 17797
"AVERY" "66+" "Female" "NotHispanic" "AsianAlone" 0 17797
"AVERY" "18-25" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 17797
"AVERY" "26-40" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 17797
"AVERY" "41-65" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 17797
"AVERY" "66+" "Male" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 17797
"AVERY" "18-25" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 0 17797
"AVERY" "26-40" "Female" "Hispanic" "NativeHawaiianOrOtherPacificIslanderAlone" 1 17797
